date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
15/06/24,Vanuatu,Solomon Islands,1,0,Oceania Nations Cup,Port Vila,Vanuatu,FALSE
16/06/24,Ecuador,Honduras,2,1,Friendly,Hartford,United States,TRUE
16/06/24,Slovenia,Denmark,1,1,UEFA Euro,Stuttgart,Germany,TRUE
16/06/24,Serbia,England,0,1,UEFA Euro,Gelsenkirchen,Germany,TRUE
16/06/24,Poland,Netherlands,1,2,UEFA Euro,Hamburg,Germany,TRUE
16/06/24,Panama,Paraguay,0,1,Friendly,Panama City,Panama,FALSE
16/06/24,Tahiti,Samoa,2,0,Oceania Nations Cup,Suva,Fiji,TRUE
16/06/24,Fiji,Papua New Guinea,5,1,Oceania Nations Cup,Suva,Fiji,FALSE
17/06/24,Austria,France,0,1,UEFA Euro,Düsseldorf,Germany,TRUE
17/06/24,Romania,Ukraine,3,0,UEFA Euro,Munich,Germany,TRUE
17/06/24,Belgium,Slovakia,0,1,UEFA Euro,Frankfurt,Germany,TRUE
18/06/24,Turkey,Georgia,3,1,UEFA Euro,Dortmund,Germany,TRUE
18/06/24,Portugal,Czech Republic,2,1,UEFA Euro,Leipzig,Germany,TRUE
18/06/24,New Zealand,Solomon Islands,3,0,Oceania Nations Cup,Port Vila,Vanuatu,TRUE
19/06/24,Germany,Hungary,2,0,UEFA Euro,Stuttgart,Germany,FALSE
19/06/24,Scotland,Switzerland,1,1,UEFA Euro,Cologne,Germany,TRUE
19/06/24,Croatia,Albania,2,2,UEFA Euro,Hamburg,Germany,TRUE
19/06/24,Papua New Guinea,Tahiti,1,1,Oceania Nations Cup,Suva,Fiji,TRUE
19/06/24,Fiji,Samoa,9,1,Oceania Nations Cup,Suva,Fiji,FALSE
20/06/24,Spain,Italy,1,0,UEFA Euro,Gelsenkirchen,Germany,TRUE
20/06/24,Slovenia,Serbia,1,1,UEFA Euro,Munich,Germany,TRUE
20/06/24,Denmark,England,1,1,UEFA Euro,Frankfurt,Germany,TRUE
20/06/24,Argentina,Canada,2,0,Copa América,Atlanta,United States,TRUE
21/06/24,Poland,Austria,1,3,UEFA Euro,Berlin,Germany,TRUE
21/06/24,Netherlands,France,0,0,UEFA Euro,Leipzig,Germany,TRUE
21/06/24,Slovakia,Ukraine,1,2,UEFA Euro,Düsseldorf,Germany,TRUE
21/06/24,Vanuatu,New Zealand,0,4,Oceania Nations Cup,Port Vila,Vanuatu,FALSE
21/06/24,Peru,Chile,0,0,Copa América,Arlington,United States,TRUE
22/06/24,Belgium,Romania,2,0,UEFA Euro,Cologne,Germany,TRUE
22/06/24,Georgia,Czech Republic,1,1,UEFA Euro,Hamburg,Germany,TRUE
22/06/24,Turkey,Portugal,0,3,UEFA Euro,Dortmund,Germany,TRUE
22/06/24,Samoa,Papua New Guinea,1,2,Oceania Nations Cup,Suva,Fiji,TRUE
22/06/24,Fiji,Tahiti,1,0,Oceania Nations Cup,Suva,Fiji,FALSE
22/06/24,Ecuador,Venezuela,1,2,Copa América,Santa Clara,United States,TRUE
22/06/24,Mexico,Jamaica,1,0,Copa América,Houston,United States,TRUE
23/06/24,Germany,Switzerland,1,1,UEFA Euro,Frankfurt,Germany,FALSE
23/06/24,Scotland,Hungary,0,1,UEFA Euro,Stuttgart,Germany,TRUE
23/06/24,United States,Bolivia,2,0,Copa América,Arlington,United States,FALSE
23/06/24,Uruguay,Panama,3,1,Copa América,Miami Gardens,United States,TRUE
24/06/24,Albania,Spain,0,1,UEFA Euro,Düsseldorf,Germany,TRUE
24/06/24,Croatia,Italy,1,1,UEFA Euro,Leipzig,Germany,TRUE
24/06/24,Colombia,Paraguay,2,1,Copa América,Houston,United States,TRUE
24/06/24,Brazil,Costa Rica,0,0,Copa América,Inglewood,United States,TRUE
25/06/24,England,Slovenia,0,0,UEFA Euro,Cologne,Germany,TRUE
25/06/24,Denmark,Serbia,0,0,UEFA Euro,Munich,Germany,TRUE
25/06/24,Netherlands,Austria,2,3,UEFA Euro,Berlin,Germany,TRUE
25/06/24,France,Poland,1,1,UEFA Euro,Dortmund,Germany,TRUE
25/06/24,Peru,Canada,0,1,Copa América,Kansas City,United States,TRUE
25/06/24,Chile,Argentina,0,1,Copa América,East Rutherford,United States,TRUE
26/06/24,Slovakia,Romania,1,1,UEFA Euro,Frankfurt,Germany,TRUE
26/06/24,Ukraine,Belgium,0,0,UEFA Euro,Stuttgart,Germany,TRUE
26/06/24,Georgia,Portugal,2,0,UEFA Euro,Gelsenkirchen,Germany,TRUE
26/06/24,Czech Republic,Turkey,1,2,UEFA Euro,Hamburg,Germany,TRUE
26/06/24,Ecuador,Jamaica,3,1,Copa América,Las Vegas,United States,TRUE
26/06/24,Venezuela,Mexico,1,0,Copa América,Inglewood,United States,TRUE
27/06/24,Vanuatu,Fiji,2,1,Oceania Nations Cup,Port Vila,Vanuatu,FALSE
27/06/24,New Zealand,Tahiti,5,0,Oceania Nations Cup,Port Vila,Vanuatu,TRUE
27/06/24,United States,Panama,1,2,Copa América,Atlanta,United States,FALSE
27/06/24,Uruguay,Bolivia,5,0,Copa América,East Rutherford,United States,TRUE
28/06/24,Colombia,Costa Rica,3,0,Copa América,Glendale,United States,TRUE
28/06/24,Paraguay,Brazil,1,4,Copa América,Las Vegas,United States,TRUE
29/06/24,Switzerland,Italy,2,0,UEFA Euro,Berlin,Germany,TRUE
29/06/24,Germany,Denmark,2,0,UEFA Euro,Dortmund,Germany,FALSE
29/06/24,Argentina,Peru,2,0,Copa América,Miami Gardens,United States,TRUE
29/06/24,Canada,Chile,0,0,Copa América,Orlando,United States,TRUE
30/06/24,England,Slovakia,2,1,UEFA Euro,Gelsenkirchen,Germany,TRUE
30/06/24,Spain,Georgia,4,1,UEFA Euro,Cologne,Germany,TRUE
30/06/24,Tahiti,Fiji,2,1,Oceania Nations Cup,Port Vila,Vanuatu,TRUE
30/06/24,Vanuatu,New Zealand,0,3,Oceania Nations Cup,Port Vila,Vanuatu,FALSE
30/06/24,Mexico,Ecuador,0,0,Copa América,Glendale,United States,TRUE
30/06/24,Jamaica,Venezuela,0,3,Copa América,Austin,United States,TRUE
01/07/24,France,Belgium,1,0,UEFA Euro,Düsseldorf,Germany,TRUE
01/07/24,Portugal,Slovenia,0,0,UEFA Euro,Frankfurt,Germany,TRUE
01/07/24,United States,Uruguay,0,1,Copa América,Kansas City,United States,FALSE
01/07/24,Bolivia,Panama,1,3,Copa América,Orlando,United States,TRUE
02/07/24,Romania,Netherlands,0,3,UEFA Euro,Munich,Germany,TRUE
02/07/24,Austria,Turkey,1,2,UEFA Euro,Leipzig,Germany,TRUE
02/07/24,Brazil,Colombia,1,1,Copa América,Santa Clara,United States,TRUE
02/07/24,Costa Rica,Paraguay,2,1,Copa América,Austin,United States,TRUE
04/07/24,Argentina,Ecuador,1,1,Copa América,Houston,United States,TRUE
05/07/24,Germany,Spain,1,2,UEFA Euro,Stuttgart,Germany,FALSE
05/07/24,Portugal,France,0,0,UEFA Euro,Hamburg,Germany,TRUE
05/07/24,Venezuela,Canada,1,1,Copa América,Arlington,United States,TRUE
06/07/24,England,Switzerland,1,1,UEFA Euro,Düsseldorf,Germany,TRUE
06/07/24,Netherlands,Turkey,2,1,UEFA Euro,Berlin,Germany,TRUE
06/07/24,Uruguay,Brazil,0,0,Copa América,Las Vegas,United States,TRUE
06/07/24,Colombia,Panama,5,0,Copa América,Glendale,United States,TRUE
09/07/24,Spain,France,2,1,UEFA Euro,Munich,Germany,TRUE
09/07/24,Argentina,Canada,2,0,Copa América,East Rutherford,United States,TRUE
10/07/24,Netherlands,England,1,2,UEFA Euro,Dortmund,Germany,TRUE
10/07/24,Uruguay,Colombia,0,1,Copa América,Charlotte,United States,TRUE
13/07/24,Canada,Uruguay,2,2,Copa América,Charlotte,United States,TRUE
14/07/24,Spain,England,2,1,UEFA Euro,Berlin,Germany,TRUE
14/07/24,Argentina,Colombia,1,0,Copa América,Miami Gardens,United States,TRUE
27/07/24,Guatemala,El Salvador,0,1,Friendly,Carson,United States,TRUE
27/07/24,Jordan,North Korea,0,0,Friendly,Amman,Jordan,FALSE
29/08/24,Jordan,North Korea,2,1,Friendly,Amman,Jordan,FALSE
01/09/24,Guatemala,Uruguay,1,1,Friendly,Fort Lauderdale,United States,TRUE
02/09/24,Fiji,Solomon Islands,1,0,Tri-Nations Series,Suva,Fiji,FALSE
02/09/24,Fiji,Hong Kong,1,1,Tri-Nations Series,Suva,Fiji,FALSE
03/09/24,India,Mauritius,0,0,Intercontinental Cup,Hyderabad,India,FALSE
04/09/24,Gibraltar,Andorra,1,0,Friendly,Gibraltar,Gibraltar,FALSE
04/09/24,Lebanon,Tajikistan,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
04/09/24,Malaysia,Philippines,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
04/09/24,Comoros,Gambia,1,1,African Cup of Nations qualification,El Jadida,Morocco,TRUE
04/09/24,Libya,Rwanda,1,1,African Cup of Nations qualification,Tripoli,Libya,FALSE
04/09/24,Sudan,Niger,1,0,African Cup of Nations qualification,Juba,South Sudan,TRUE
04/09/24,Tanzania,Ethiopia,0,0,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
04/09/24,United States Virgin Islands,Bahamas,3,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,FALSE
04/09/24,Turks and Caicos Islands,Anguilla,0,2,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,FALSE
04/09/24,Cayman Islands,British Virgin Islands,1,0,CONCACAF Nations League,George Town,Cayman Islands,FALSE
05/09/24,Hong Kong,Solomon Islands,3,0,Tri-Nations Series,Suva,Fiji,TRUE
05/09/24,Bhutan,Bangladesh,0,1,Friendly,Thimphu,Bhutan,FALSE
05/09/24,Vietnam,Russia,0,3,Friendly,Hanoi,Vietnam,FALSE
05/09/24,Sri Lanka,Cambodia,0,0,AFC Asian Cup qualification,Colombo,Sri Lanka,FALSE
05/09/24,Timor-Leste,Mongolia,4,1,AFC Asian Cup qualification,Gianyar,Indonesia,TRUE
05/09/24,Tunisia,Madagascar,1,0,African Cup of Nations qualification,Radès,Tunisia,FALSE
05/09/24,Central African Republic,Lesotho,3,1,African Cup of Nations qualification,El Jadida,Morocco,TRUE
05/09/24,Algeria,Equatorial Guinea,2,0,African Cup of Nations qualification,Oran,Algeria,FALSE
05/09/24,Ghana,Angola,0,1,African Cup of Nations qualification,Kumasi,Ghana,FALSE
05/09/24,Guinea-Bissau,Eswatini,1,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE
05/09/24,Congo,South Sudan,1,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE
05/09/24,Malawi,Burundi,2,3,African Cup of Nations qualification,Lilongwe,Malawi,FALSE
05/09/24,Guyana,Suriname,1,3,CONCACAF Nations League,Leonora,Guyana,FALSE
05/09/24,Costa Rica,Guadeloupe,3,0,CONCACAF Nations League,San José,Costa Rica,FALSE
05/09/24,Guatemala,Martinique,3,1,CONCACAF Nations League,Guatemala City,Guatemala,FALSE
05/09/24,Montserrat,El Salvador,1,4,CONCACAF Nations League,Rincon,Bonaire,TRUE
05/09/24,Bonaire,Saint Vincent and the Grenadines,1,1,CONCACAF Nations League,Rincon,Bonaire,FALSE
05/09/24,Portugal,Croatia,2,1,UEFA Nations League,Lisbon,Portugal,FALSE
05/09/24,Scotland,Poland,2,3,UEFA Nations League,Glasgow,Scotland,FALSE
05/09/24,Denmark,Switzerland,2,0,UEFA Nations League,Copenhagen,Denmark,FALSE
05/09/24,Serbia,Spain,0,0,UEFA Nations League,Belgrade,Serbia,FALSE
05/09/24,Azerbaijan,Sweden,1,3,UEFA Nations League,Baku,Azerbaijan,FALSE
05/09/24,Estonia,Slovakia,0,1,UEFA Nations League,Tallinn,Estonia,FALSE
05/09/24,Northern Ireland,Luxembourg,2,0,UEFA Nations League,Belfast,Northern Ireland,FALSE
05/09/24,Belarus,Bulgaria,0,0,UEFA Nations League,Zalaegerszeg,Hungary,TRUE
05/09/24,San Marino,Liechtenstein,1,0,UEFA Nations League,Serravalle,San Marino,FALSE
05/09/24,Bolivia,Venezuela,4,0,FIFA World Cup qualification,El Alto,Bolivia,FALSE
05/09/24,Argentina,Chile,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
05/09/24,Qatar,United Arab Emirates,1,3,FIFA World Cup qualification,Al Rayyan,Qatar,FALSE
05/09/24,Uzbekistan,North Korea,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE
05/09/24,Iran,Kyrgyzstan,1,0,FIFA World Cup qualification,Fuladshahr,Iran,FALSE
05/09/24,Iraq,Oman,1,0,FIFA World Cup qualification,Basra,Iraq,FALSE
05/09/24,South Korea,Palestine,0,0,FIFA World Cup qualification,Seoul,South Korea,FALSE
05/09/24,Jordan,Kuwait,1,1,FIFA World Cup qualification,Amman,Jordan,FALSE
05/09/24,Japan,China PR,7,0,FIFA World Cup qualification,Saitama,Japan,FALSE
05/09/24,Australia,Bahrain,0,1,FIFA World Cup qualification,Robina,Australia,FALSE
05/09/24,Saudi Arabia,Indonesia,1,1,FIFA World Cup qualification,Jeddah,Saudi Arabia,FALSE
06/09/24,Syria,Mauritius,2,0,Intercontinental Cup,Hyderabad,India,TRUE
06/09/24,Brunei,Macau,3,0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,FALSE
06/09/24,Morocco,Gabon,4,1,African Cup of Nations qualification,Agadir,Morocco,FALSE
06/09/24,Egypt,Cape Verde,3,0,African Cup of Nations qualification,Cairo,Egypt,FALSE
06/09/24,Togo,Liberia,1,1,African Cup of Nations qualification,Lomé,Togo,FALSE
06/09/24,Sierra Leone,Chad,0,0,African Cup of Nations qualification,Monrovia,Liberia,TRUE
06/09/24,Ivory Coast,Zambia,2,0,African Cup of Nations qualification,Bouaké,Ivory Coast,FALSE
06/09/24,DR Congo,Guinea,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
06/09/24,Mali,Mozambique,1,1,African Cup of Nations qualification,Bamako,Mali,FALSE
06/09/24,Kenya,Zimbabwe,0,0,African Cup of Nations qualification,Kampala,Uganda,TRUE
06/09/24,South Africa,Uganda,2,2,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
06/09/24,Senegal,Burkina Faso,1,1,African Cup of Nations qualification,Diamniadio,Senegal,FALSE
06/09/24,French Guiana,Nicaragua,0,1,CONCACAF Nations League,Cayenne,French Guiana,FALSE
06/09/24,Jamaica,Cuba,0,0,CONCACAF Nations League,Kingston,Jamaica,FALSE
06/09/24,Honduras,Trinidad and Tobago,4,0,CONCACAF Nations League,Tegucigalpa,Honduras,FALSE
06/09/24,Saint Lucia,Curaçao,2,1,CONCACAF Nations League,Saint George's,Grenada,TRUE
06/09/24,Grenada,Saint Martin,2,0,CONCACAF Nations League,St George's,Grenada,FALSE
06/09/24,Sint Maarten,Aruba,2,0,CONCACAF Nations League,Mayagüez,Puerto Rico,TRUE
06/09/24,Puerto Rico,Haiti,1,4,CONCACAF Nations League,Mayagüez,Puerto Rico,FALSE
06/09/24,Belgium,Israel,3,1,UEFA Nations League,Debrecen,Hungary,TRUE
06/09/24,France,Italy,1,3,UEFA Nations League,Paris,France,FALSE
06/09/24,Kazakhstan,Norway,0,0,UEFA Nations League,Almaty,Kazakhstan,FALSE
06/09/24,Slovenia,Austria,1,1,UEFA Nations League,Ljubljana,Slovenia,FALSE
06/09/24,Iceland,Montenegro,2,0,UEFA Nations League,Reykjavík,Iceland,FALSE
06/09/24,Wales,Turkey,0,0,UEFA Nations League,Cardiff,Wales,FALSE
06/09/24,Kosovo,Romania,0,3,UEFA Nations League,Pristina,Kosovo,FALSE
06/09/24,Lithuania,Cyprus,0,1,UEFA Nations League,Kaunas,Lithuania,FALSE
06/09/24,Cook Islands,Tonga,1,3,FIFA World Cup qualification,Apia,Samoa,TRUE
06/09/24,Samoa,American Samoa,2,0,FIFA World Cup qualification,Apia,Samoa,FALSE
06/09/24,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,FALSE
06/09/24,Uruguay,Paraguay,0,0,FIFA World Cup qualification,Montevideo,Uruguay,FALSE
06/09/24,Brazil,Ecuador,1,0,FIFA World Cup qualification,Curitiba,Brazil,FALSE
07/09/24,Mexico,New Zealand,3,0,Friendly,Pasadena,United States,TRUE
07/09/24,United States,Canada,1,2,Friendly,Kansas City,United States,FALSE
07/09/24,Mauritania,Botswana,1,0,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
07/09/24,Nigeria,Benin,3,0,African Cup of Nations qualification,Uyo,Nigeria,FALSE
07/09/24,Cameroon,Namibia,1,0,African Cup of Nations qualification,Douala,Cameroon,FALSE
07/09/24,Bermuda,Dominican Republic,2,3,CONCACAF Nations League,Piggotts,Antigua and Barbuda,TRUE
07/09/24,Antigua and Barbuda,Dominica,1,2,CONCACAF Nations League,Piggotts,Antigua and Barbuda,FALSE
07/09/24,Bahamas,Barbados,2,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,TRUE
07/09/24,Turks and Caicos Islands,Belize,0,4,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,FALSE
07/09/24,Cayman Islands,Saint Kitts and Nevis,1,4,CONCACAF Nations League,George Town,Cayman Islands,FALSE
07/09/24,Germany,Hungary,5,0,UEFA Nations League,Düsseldorf,Germany,FALSE
07/09/24,Netherlands,Bosnia and Herzegovina,5,2,UEFA Nations League,Eindhoven,Netherlands,FALSE
07/09/24,Georgia,Czech Republic,4,1,UEFA Nations League,Tbilisi,Georgia,FALSE
07/09/24,Ukraine,Albania,1,2,UEFA Nations League,Prague,Czech Republic,TRUE
07/09/24,Republic of Ireland,England,0,2,UEFA Nations League,Dublin,Republic of Ireland,FALSE
07/09/24,Greece,Finland,3,0,UEFA Nations League,Piraeus,Greece,FALSE
07/09/24,Faroe Islands,North Macedonia,1,1,UEFA Nations League,Toftir,Faroe Islands,FALSE
07/09/24,Armenia,Latvia,4,1,UEFA Nations League,Yerevan,Armenia,FALSE
07/09/24,Moldova,Malta,2,0,UEFA Nations League,Chișinău,Moldova,FALSE
08/09/24,Bhutan,Bangladesh,1,0,Friendly,Thimphu,Bhutan,FALSE
08/09/24,Tajikistan,Philippines,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
08/09/24,Malaysia,Lebanon,1,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
08/09/24,Gambia,Tunisia,1,2,African Cup of Nations qualification,El Jadida,Morocco,TRUE
08/09/24,Saint Vincent and the Grenadines,Montserrat,2,0,CONCACAF Nations League,Rincon,Bonaire,TRUE
08/09/24,Bonaire,El Salvador,1,2,CONCACAF Nations League,Rincon,Bonaire,FALSE
08/09/24,Portugal,Scotland,2,1,UEFA Nations League,Lisbon,Portugal,FALSE
08/09/24,Croatia,Poland,1,0,UEFA Nations League,Osijek,Croatia,FALSE
08/09/24,Denmark,Serbia,2,0,UEFA Nations League,Copenhagen,Denmark,FALSE
08/09/24,Switzerland,Spain,1,4,UEFA Nations League,Geneva,Switzerland,FALSE
08/09/24,Slovakia,Azerbaijan,2,0,UEFA Nations League,Košice,Slovakia,FALSE
08/09/24,Sweden,Estonia,3,0,UEFA Nations League,Stockholm,Sweden,FALSE
08/09/24,Luxembourg,Belarus,0,1,UEFA Nations League,Luxembourg,Luxembourg,FALSE
08/09/24,Bulgaria,Northern Ireland,1,0,UEFA Nations League,Plovdiv,Bulgaria,FALSE
08/09/24,Gibraltar,Liechtenstein,2,2,UEFA Nations League,Gibraltar,Gibraltar,FALSE
09/09/24,India,Syria,0,3,Intercontinental Cup,Hyderabad,India,FALSE
09/09/24,Madagascar,Comoros,1,1,African Cup of Nations qualification,Radès,Tunisia,TRUE
09/09/24,Morocco,Lesotho,1,0,African Cup of Nations qualification,Agadir,Morocco,FALSE
09/09/24,Equatorial Guinea,Togo,2,2,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
09/09/24,Niger,Ghana,1,1,African Cup of Nations qualification,Berkane,Morocco,TRUE
09/09/24,Angola,Sudan,2,1,African Cup of Nations qualification,Luanda,Angola,FALSE
09/09/24,Ethiopia,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,TRUE
09/09/24,Uganda,Congo,2,0,African Cup of Nations qualification,Kira,Uganda,FALSE
09/09/24,Burundi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi,TRUE
09/09/24,Guadeloupe,Suriname,1,0,CONCACAF Nations League,Le Gosier,Guadeloupe,FALSE
09/09/24,Martinique,Guyana,2,2,CONCACAF Nations League,Fort de France,Martinique,FALSE
09/09/24,Guatemala,Costa Rica,0,0,CONCACAF Nations League,Guatemala City,Guatemala,FALSE
09/09/24,Curaçao,Saint Martin,4,0,CONCACAF Nations League,Saint George's,Grenada,TRUE
09/09/24,Grenada,Saint Lucia,1,2,CONCACAF Nations League,Saint George's,Grenada,FALSE
09/09/24,Haiti,Sint Maarten,6,0,CONCACAF Nations League,Mayagüez,Puerto Rico,TRUE
09/09/24,Puerto Rico,Aruba,1,0,CONCACAF Nations League,Mayagüez,Puerto Rico,FALSE
09/09/24,France,Belgium,2,0,UEFA Nations League,Décines-Charpieu,France,FALSE
09/09/24,Israel,Italy,1,2,UEFA Nations League,Budapest,Hungary,TRUE
09/09/24,Norway,Austria,2,1,UEFA Nations League,Oslo,Norway,FALSE
09/09/24,Slovenia,Kazakhstan,3,0,UEFA Nations League,Ljubljana,Slovenia,FALSE
09/09/24,Montenegro,Wales,1,2,UEFA Nations League,Nikšić,Montenegro,FALSE
09/09/24,Turkey,Iceland,3,1,UEFA Nations League,Izmir,Turkey,FALSE
09/09/24,Cyprus,Kosovo,0,4,UEFA Nations League,Larnaca,Cyprus,FALSE
09/09/24,Romania,Lithuania,3,1,UEFA Nations League,Bucharest,Romania,FALSE
09/09/24,Samoa,Tonga,2,1,FIFA World Cup qualification,Apia,Samoa,FALSE
10/09/24,Mexico,Canada,0,0,Friendly,Arlington,United States,TRUE
10/09/24,Moldova,San Marino,1,0,Friendly,Chișinău,Moldova,FALSE
10/09/24,United States,New Zealand,1,1,Friendly,Cincinnati,United States,FALSE
10/09/24,Vietnam,Thailand,1,2,Friendly,Hanoi,Vietnam,FALSE
10/09/24,Cambodia,Sri Lanka,2,2,AFC Asian Cup qualification,Phnom Penh,Cambodia,FALSE
10/09/24,Macau,Brunei,0,1,AFC Asian Cup qualification,Taipa,Macau,FALSE
10/09/24,Mongolia,Timor-Leste,2,0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,FALSE
10/09/24,Gabon,Central African Republic,2,0,African Cup of Nations qualification,Franceville,Gabon,FALSE
10/09/24,Botswana,Egypt,0,4,African Cup of Nations qualification,Francistown,Botswana,FALSE
10/09/24,Cape Verde,Mauritania,2,0,African Cup of Nations qualification,Praia,Cape Verde,FALSE
10/09/24,Rwanda,Nigeria,0,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE
10/09/24,Benin,Libya,2,1,African Cup of Nations qualification,Abidjan,Ivory Coast,TRUE
10/09/24,Liberia,Algeria,0,3,African Cup of Nations qualification,Monrovia,Liberia,FALSE
10/09/24,Zambia,Sierra Leone,3,2,African Cup of Nations qualification,Ndola,Zambia,FALSE
10/09/24,Chad,Ivory Coast,0,2,African Cup of Nations qualification,Yaounde,Cameroon,TRUE
10/09/24,Guinea,Tanzania,1,2,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,TRUE
10/09/24,Mozambique,Guinea-Bissau,2,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
10/09/24,Eswatini,Mali,0,1,African Cup of Nations qualification,Mbombela,South Africa,TRUE
10/09/24,Namibia,Kenya,1,2,African Cup of Nations qualification,Johannesburg,South Africa,TRUE
10/09/24,South Sudan,South Africa,2,3,African Cup of Nations qualification,Juba,South Sudan,FALSE
10/09/24,Burkina Faso,Malawi,3,1,African Cup of Nations qualification,Bamako,Mali,TRUE
10/09/24,Cuba,Nicaragua,1,1,CONCACAF Nations League,Santiago,Cuba,FALSE
10/09/24,Trinidad and Tobago,French Guiana,0,0,CONCACAF Nations League,Bacolet,Trinidad and Tobago,FALSE
10/09/24,Honduras,Jamaica,1,2,CONCACAF Nations League,Tegucigalpa,Honduras,FALSE
10/09/24,Dominican Republic,Dominica,2,0,CONCACAF Nations League,Piggotts,Antigua and Barbuda,TRUE
10/09/24,Antigua and Barbuda,Bermuda,0,1,CONCACAF Nations League,Piggotts,Antigua and Barbuda,FALSE
10/09/24,United States Virgin Islands,Barbados,0,3,CONCACAF Nations League,Saint Croix,United States Virgin Islands,FALSE
10/09/24,Belize,Anguilla,1,0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,TRUE
10/09/24,Saint Kitts and Nevis,British Virgin Islands,2,0,CONCACAF Nations League,George Town,Cayman Islands,TRUE
10/09/24,Hungary,Bosnia and Herzegovina,0,0,UEFA Nations League,Budapest,Hungary,FALSE
10/09/24,Netherlands,Germany,2,2,UEFA Nations League,Amsterdam,Netherlands,FALSE
10/09/24,Albania,Georgia,0,1,UEFA Nations League,Tirana,Albania,FALSE
10/09/24,Czech Republic,Ukraine,3,2,UEFA Nations League,Prague,Czech Republic,FALSE
10/09/24,England,Finland,2,0,UEFA Nations League,London,England,FALSE
10/09/24,Republic of Ireland,Greece,0,2,UEFA Nations League,Dublin,Republic of Ireland,FALSE
10/09/24,Latvia,Faroe Islands,1,0,UEFA Nations League,Riga,Latvia,FALSE
10/09/24,North Macedonia,Armenia,2,0,UEFA Nations League,Skopje,North Macedonia,FALSE
10/09/24,Andorra,Malta,0,1,UEFA Nations League,Andorra la Vella,Andorra,FALSE
